OXY,EMG,ECG,RSP,OXY,OXY,OXY,
PO2,mV,mV,V,Pulse,BPM,Status,
CH1,CH2,CH3,CH4,CH5,CH9,CH13,
94.9765,0.371826,0.636536,8.58978,-8.17044,78.2555,0.00239283,
94.9669,0.231567,0.946167,8.59009,-8.17951,78.2555,0.00718031,
94.9765,0.0827026,1.08075,8.58978,-8.18858,78.2555,0.00478657,
94.9478,-0.092041,1.0238,8.58917,-8.19765,78.2361,0.0143615,
94.9573,-0.239197,0.788147,8.58917,-8.20219,78.2555,0.00957405,
94.9669,-0.357666,0.413757,8.58948,-8.20975,78.2748,-9.13153E-07,
94.9573,-0.408813,-0.0412598,8.58887,-8.21731,78.2941,0.00718031,
94.9861,-0.452026,-0.507874,8.58856,-8.21731,78.2748,0.00478657,
94.9765,-0.43219,-0.91864,8.58856,-8.22336,78.2555,-9.13153E-07,
94.9669,-0.287415,-1.21771,8.58917,-8.2279,78.2748,0.00957405,
94.9669,-0.163696,-1.36633,8.58856,-8.23092,78.2555,0.00478657,
94.9669,0.0437622,-1.34625,8.58856,-8.23697,78.2748,0.00718031,
94.9573,0.19165,-1.16095,8.58826,-8.23848,78.2748,0.00718031,
94.9669,0.312317,-0.828796,8.58795,-8.24302,78.2555,0.0119678,
94.9765,0.382629,-0.390198,8.58734,-8.24453,78.2361,0.0119678,
94.9669,0.411011,0.0955811,8.58734,-8.25965,78.2555,0.00957405,
94.9669,0.379517,0.560242,8.58765,-8.27477,78.2748,0.00957405,
94.9669,0.312256,0.937195,8.58704,-8.29291,78.2361,0.00957405,
94.9382,0.169617,1.17346,8.58704,-8.3035,78.2555,0.0119678,
94.9765,0.00012207,1.2345,8.58643,-8.31408,78.2748,0.00718031,
94.9573,-0.147217,1.11084,8.58734,-8.32467,78.2941,0.0119678,
94.9765,-0.293884,0.819946,8.58673,-8.33676,78.2748,0.00718031,
94.9861,-0.384583,0.409302,8.58673,-8.3413,78.2555,0.0119678,
94.9861,-0.445923,-0.0609741,8.58704,-8.35037,78.2361,0.0119678,
94.9861,-0.428833,-0.527771,8.58734,-8.35793,78.2748,0.00718031,
94.9573,-0.37616,-0.927979,8.58765,-8.36549,78.2361,0.00718031,
94.9669,-0.257507,-1.20526,8.58673,-8.37003,78.2555,0.00478657,
94.9861,-0.105774,-1.31982,8.58643,-8.37607,78.2748,0.0119678,
94.9573,0.10199,-1.25861,8.58704,-8.37607,78.2748,0.00957405,
94.9669,0.249023,-1.0293,8.58673,-8.38212,78.2748,0.00957405,
94.9669,0.355225,-0.660889,8.58704,-8.38968,78.2941,0.00718031,
94.9765,0.427002,-0.198059,8.58643,-8.39422,78.2555,0.00957405,
94.9669,0.431152,0.291809,8.58612,-8.39573,78.2555,0.00957405,
94.9669,0.398132,0.740234,8.58612,-8.40027,78.2555,0.0143615,
94.9957,0.291565,1.08069,8.58612,-8.40027,78.2555,0.0143615,
94.9669,0.148315,1.26489,8.58643,-8.40329,78.2361,0.0143615,
94.9765,-0.0411987,1.26385,8.58612,-8.4048,78.2361,0.0119678,
94.9669,-0.19104,1.07739,8.58612,-8.40783,78.2361,0.00957405,
94.9573,-0.339783,0.734375,8.58612,-8.41236,78.2748,0.0119678,
94.9573,-0.443604,0.287903,8.58643,-8.41085,78.2555,0.00478657,
94.9765,-0.4552,-0.198364,8.58582,-8.41236,78.2748,0.00718031,
94.9861,-0.421448,-0.656189,8.58582,-8.41539,78.2555,0.00957405,
94.9669,-0.33197,-1.02191,8.58612,-8.41236,78.2748,0.00957405,
94.9861,-0.213745,-1.24506,8.58521,-8.41388,78.2555,0.00718031,
94.9861,-0.0166626,-1.29694,8.58551,-8.4169,78.2748,0.00957405,
94.9573,0.129272,-1.1745,8.58582,-8.4169,78.3134,0.00957405,
94.9765,0.273804,-0.892273,8.58582,-8.41841,78.2748,0.00957405,
94.9765,0.364197,-0.485352,8.58521,-8.41992,78.2555,0.00957405,
94.9861,0.408997,-0.00915527,8.58521,-8.42295,78.2748,0.00718031,
94.9765,0.398682,0.469421,8.5849,-8.41841,78.2361,0.00478657,
94.9669,0.356628,0.880554,8.58521,-8.41992,78.2361,0.00718031,
94.9669,0.237976,1.16724,8.58521,-8.42295,78.2748,0.0143615,
94.9573,0.0753784,1.28821,8.58459,-8.42144,78.2941,0.0119678,
94.9765,-0.0845947,1.2243,8.58459,-8.42144,78.2361,0.0119678,
94.9669,-0.243591,0.983887,8.58429,-8.42748,78.2748,0.00957405,
94.9669,-0.37854,0.602478,8.58429,-8.42446,78.2555,0.00957405,
94.9765,-0.440979,0.136597,8.58337,-8.42446,78.2555,0.00957405,
94.9669,-0.432068,-0.347046,8.58459,-8.429,78.2361,0.00957405,
94.9765,-0.410461,-0.779602,8.58368,-8.44109,78.2748,0.00957405,
94.9669,-0.302673,-1.1015,8.58337,-8.45772,78.2555,0.00718031,
94.9573,-0.18158,-1.26904,8.58398,-8.4668,78.2748,0.0119678,
94.9765,0.0303345,-1.26251,8.58368,-8.47738,78.2361,0.00957405,
94.9861,0.200806,-1.086,8.58398,-8.48948,78.2361,0.0119678,
94.9861,0.28772,-0.757812,8.58337,-8.49855,78.2555,0.00957405,
94.9573,0.396667,-0.320251,8.58307,-8.50611,78.2748,0.00718031,
94.9669,0.405945,0.164917,8.58276,-8.51669,78.2361,0.00478657,
94.9765,0.400391,0.628662,8.58307,-8.52123,78.2748,0.00478657,
94.9573,0.327637,1.00433,8.58276,-8.52728,78.2748,0.00957405,
94.9669,0.192017,1.23926,8.58215,-8.53181,78.2555,0.00718031,
94.9765,0.0198975,1.29999,8.58215,-8.53635,78.2941,0.00957405,
94.9669,-0.120972,1.17633,8.58185,-8.5424,78.2748,0.0143615,
94.9669,-0.299255,0.884827,8.58215,-8.54693,78.2748,0.00718031,
94.9669,-0.384644,0.469543,8.58215,-8.54845,78.2361,0.0119678,
94.9765,-0.453552,-0.00964355,8.58185,-8.55147,78.2941,0.00957405,
94.9573,-0.445984,-0.484558,8.58154,-8.55601,78.2361,0.00718031,
94.9669,-0.398315,-0.888,8.58124,-8.56054,78.2941,0.00957405,
94.9765,-0.262329,-1.16479,8.58093,-8.56054,78.2555,0.00957405,
94.9573,-0.122986,-1.27679,8.58154,-8.56054,78.2941,0.00718031,
94.9861,0.0752563,-1.21295,8.58124,-8.56659,78.2941,0.0119678,
94.9669,0.25116,-0.982422,8.58032,-8.55449,78.2941,0.00718031,
94.9669,0.324646,-0.612915,8.58063,-8.5424,78.2361,0.00478657,
94.9669,0.39447,-0.149902,8.57971,-8.52879,78.2748,0.0119678,
94.9765,0.414368,0.337097,8.57971,-8.52425,78.2941,0.00957405,
94.9765,0.387817,0.780212,8.57971,-8.51216,78.2941,0.0167553,
94.9765,0.28241,1.11829,8.57971,-8.50309,78.2555,0.00718031,
94.9573,0.162292,1.30365,8.5791,-8.49855,78.2361,0.0119678,
94.9669,-0.0510864,1.30621,8.57971,-8.49099,78.2748,0.0119678,
94.9573,-0.186218,1.12268,8.5788,-8.48645,78.2361,0.00957405,
94.9669,-0.324463,0.780396,8.57971,-8.47889,78.2361,0.00957405,
94.9573,-0.42981,0.33313,8.5791,-8.47587,78.2748,0.0119678,
94.9765,-0.473511,-0.154175,8.5791,-8.46831,78.2361,0.00957405,
94.9669,-0.435425,-0.61261,8.57941,-8.46528,78.2555,0.00957405,
94.9669,-0.328186,-0.979248,8.57941,-8.46075,78.2361,0.00957405,
94.9765,-0.206055,-1.20569,8.58002,-8.45772,78.2555,0.00957405,
94.9573,-0.0585327,-1.26129,8.57971,-8.45621,78.2555,0.00718031,
94.9669,0.140808,-1.14056,8.57941,-8.45168,78.2748,0.00957405,
94.9573,0.285095,-0.856384,8.57971,-8.45168,78.2168,0.00957405,
94.9765,0.366394,-0.443909,8.5788,-8.44563,78.2555,0.00718031,
94.9669,0.411621,0.0372925,8.58002,-8.44714,78.2941,0.00957405,
94.9669,0.406616,0.518677,8.57971,-8.44714,78.2941,0.0119678,
94.9669,0.342407,0.932068,8.57971,-8.4426,78.2361,0.00957405,
94.9573,0.230957,1.22034,8.58063,-8.43958,78.2748,0.00957405,
94.9765,0.0691528,1.34186,8.58002,-8.43958,78.2748,0.00957405,
94.9669,-0.0897827,1.27826,8.58063,-8.44109,78.2555,0.00718031,
94.9861,-0.276123,1.03601,8.58032,-8.43807,78.2748,0.00718031,
94.9669,-0.354126,0.653015,8.58032,-8.43807,78.2555,0.00957405,
94.9669,-0.447144,0.185791,8.58124,-8.43504,78.2555,0.00957405,
94.9669,-0.454834,-0.300354,8.58032,-8.43807,78.2361,0.00957405,
94.9669,-0.439514,-0.736206,8.58124,-8.43353,78.2941,0.00718031,
94.9669,-0.301636,-1.06293,8.58063,-8.43202,78.2941,0.00957405,
94.9573,-0.170959,-1.23468,8.58093,-8.43202,78.2748,0.00718031,
94.9765,0.03479,-1.23047,8.58093,-8.43202,78.2361,0.00957405,
94.9765,0.186646,-1.05383,8.58185,-8.43051,78.2555,0.00957405,
94.9765,0.309998,-0.724426,8.58124,-8.43353,78.2941,0.00718031,
94.9669,0.39801,-0.283875,8.58063,-8.43051,78.2555,0.00718031,
94.9478,0.389709,0.205383,8.58093,-8.43051,78.2941,0.00957405,
94.9765,0.386169,0.674377,8.58154,-8.43051,78.2555,0.00957405,
94.9765,0.303833,1.05542,8.58185,-8.43051,78.2941,0.0119678,
94.9669,0.1922,1.29718,8.58154,-8.43051,78.2555,0.00957405,
94.9765,0.00817871,1.36334,8.58032,-8.43051,78.2748,0.00957405,
94.9765,-0.123779,1.24323,8.58124,-8.43051,78.2361,0.0119678,
94.9765,-0.302734,0.952148,8.58124,-8.429,78.2748,0.00957405,
94.9861,-0.389587,0.5354,8.58093,-8.41236,78.2555,0.0119678,
94.9861,-0.464417,0.0543823,8.58154,-8.39876,78.2941,0.00957405,
94.9669,-0.449097,-0.424683,8.58063,-8.38817,78.2555,0.00478657,
94.9765,-0.421143,-0.834961,8.58124,-8.37607,78.2555,0.00957405,
94.9573,-0.260742,-1.12018,8.58124,-8.36549,78.3134,0.00718031,
94.9669,-0.118469,-1.23932,8.58124,-8.35642,78.2941,0.00957405,
94.9765,0.0927734,-1.1778,8.58063,-8.34886,78.2748,0.00718031,
94.9765,0.24231,-0.94519,8.58032,-8.33979,78.2555,0.00718031,
94.9573,0.322205,-0.572083,8.58032,-8.33676,78.2748,0.00957405,
94.9669,0.392517,-0.109192,8.58093,-8.32618,78.2555,0.00718031,
94.9765,0.389648,0.376404,8.57971,-8.32315,78.2748,0.00957405,
94.9573,0.376221,0.817627,8.58002,-8.32013,78.2555,0.00957405,
94.9861,0.267273,1.15234,8.58063,-8.31257,78.2555,0.00957405,
94.9861,0.133301,1.33191,8.58002,-8.30954,78.2941,0.00718031,
94.9669,-0.0556641,1.33484,8.58063,-8.30954,78.2555,0.00718031,
94.9573,-0.203125,1.15308,8.58032,-8.30652,78.2361,0.00957405,
94.9573,-0.350708,0.817932,8.58063,-8.30047,78.2748,0.0143615,
94.9669,-0.43158,0.379089,8.58002,-8.29594,78.2555,0.0143615,
94.9861,-0.448059,-0.10022,8.58002,-8.29442,78.2555,0.0119678,
94.9669,-0.435242,-0.551941,8.58032,-8.2914,78.2941,0.0119678,
94.9573,-0.350342,-0.914429,8.58063,-8.28989,78.2748,0.0119678,
94.9861,-0.224365,-1.13751,8.57971,-8.28838,78.2748,0.00957405,
94.9573,-0.055603,-1.19159,8.57941,-8.28384,78.2941,0.0119678,
94.9573,0.138611,-1.07391,8.58002,-8.28384,78.2555,0.0119678,
94.9765,0.256409,-0.798218,8.58002,-8.28535,78.2748,0.00957405,
94.9861,0.360046,-0.39679,8.57941,-8.28233,78.2748,0.0119678,
94.9765,0.40271,0.0767822,8.57971,-8.28233,78.2555,0.0119678,
94.9573,0.398926,0.556091,8.58002,-8.28384,78.2748,0.0119678,
94.9573,0.345581,0.971497,8.58002,-8.2793,78.2748,0.0143615,
94.9573,0.240234,1.2663,8.57971,-8.2793,78.2555,0.0119678,
94.9669,0.0848999,1.39764,8.57971,-8.2793,78.2555,0.00718031,
94.9573,-0.0854492,1.34454,8.58002,-8.28082,78.2748,0.00957405,
94.9861,-0.259338,1.10858,8.57971,-8.27779,78.2748,0.0119678,
94.9669,-0.375916,0.729675,8.58032,-8.27779,78.2941,0.0119678,
94.9765,-0.450928,0.262756,8.5791,-8.27628,78.2555,0.00957405,
94.9765,-0.466125,-0.224548,8.58032,-8.27477,78.2748,0.00957405,
94.9669,-0.448914,-0.661682,8.58002,-8.27477,78.2748,0.00718031,
94.9573,-0.294983,-0.98999,8.58002,-8.27779,78.2168,0.00478657,
94.9669,-0.178894,-1.16229,8.57971,-8.27174,78.2555,0.00718031,
94.9765,0.0305786,-1.15613,8.58002,-8.27174,78.2748,0.00957405,
94.9765,0.196716,-0.975647,8.57941,-8.27477,78.2748,0.00718031,
94.9669,0.310669,-0.645325,8.57971,-8.27628,78.2555,0.00957405,
94.9765,0.364502,-0.204712,8.58002,-8.25814,78.2748,0.00957405,
94.9669,0.40863,0.281372,8.58002,-8.22638,78.2748,0.00957405,
94.9573,0.387451,0.746521,8.57971,-8.2037,78.2555,0.0119678,
94.9669,0.317627,1.12378,8.58032,-8.18405,78.2555,0.00957405,
94.9573,0.195557,1.36066,8.57941,-8.15985,78.2555,0.00957405,
94.9669,0.00799561,1.4231,8.58032,-8.1402,78.2748,0.00957405,
94.9669,-0.136658,1.30084,8.57971,-8.12205,78.2361,0.00718031,
94.9669,-0.299072,1.01172,8.57971,-8.10693,78.3134,0.00718031,
94.9669,-0.411438,0.600098,8.57971,-8.09484,78.2555,0.00718031,
94.9765,-0.45929,0.125427,8.58002,-8.07669,78.2361,0.0119678,
94.9573,-0.439758,-0.346985,8.57971,-8.06762,78.2361,0.00718031,
94.9861,-0.401001,-0.75116,8.58002,-8.06006,78.2941,0.00478657,
94.9669,-0.262268,-1.03186,8.58002,-8.04796,78.2168,0.00718031,
94.9478,-0.117554,-1.14813,8.58002,-8.0404,78.2748,0.00957405,
94.9669,0.0748291,-1.08765,8.58063,-8.02982,78.2748,0.00718031,
94.9957,0.236572,-0.858582,8.58002,-8.02528,78.2941,0.00718031,
94.9669,0.328918,-0.486328,8.58032,-8.01772,78.2361,0.00718031,
94.9765,0.39856,-0.0202637,8.58032,-8.01167,78.2941,0.00957405,
94.9765,0.393982,0.471558,8.58063,-8.00411,78.2748,0.00478657,
94.9573,0.386108,0.919128,8.58063,-8.00109,78.3134,0.00718031,
94.9765,0.284485,1.25873,8.58032,-7.99655,78.3134,0.00957405,
94.9573,0.132507,1.44232,8.58063,-7.96934,78.2555,0.00718031,
94.9669,-0.0516357,1.44135,8.58063,-7.88164,78.2555,0.00957405,
94.9573,-0.207397,1.25513,8.58063,-7.79999,78.2555,0.00718031,
94.9765,-0.345337,0.912537,8.58032,-7.72288,78.2361,0.0119678,
94.9573,-0.425659,0.46698,8.58124,-7.65786,78.2748,0.00957405,
94.9669,-0.461365,-0.0166626,8.58124,-7.59889,78.3134,0.00478657,
94.9765,-0.448181,-0.47168,8.58093,-7.54143,78.2748,0.00957405,
94.9573,-0.321472,-0.83551,8.58154,-7.49153,78.2361,0.00478657,
94.9861,-0.210022,-1.06134,8.58093,-7.44768,78.2941,0.00957405,
94.9573,-0.0564575,-1.11688,8.58032,-7.40384,78.2748,0.0119678,
94.9669,0.134705,-0.997986,8.58063,-7.36906,78.2748,0.00957405,
94.9861,0.273438,-0.718872,8.58093,-7.33579,78.2748,0.00718031,
94.9861,0.347168,-0.313843,8.58154,-7.30858,78.2555,0.00478657,
94.9669,0.401001,0.161804,8.58124,-7.27682,78.2941,0.0119678,
94.9861,0.406189,0.642151,8.58093,-7.25112,78.2941,0.0119678,
94.9765,0.372375,1.05884,8.58124,-7.23146,78.2748,0.00957405,
94.9573,0.242676,1.35065,8.58093,-7.20878,78.2748,0.019149,
94.9573,0.124146,1.47949,8.58154,-7.19215,78.2168,0.0119678,
94.9669,-0.081543,1.42108,8.58185,-7.17401,78.2555,0.0119678,
94.9765,-0.256104,1.18549,8.58185,-7.15889,78.2555,0.0119678,
94.9573,-0.369568,0.804871,8.58124,-7.14377,78.2748,0.0119678,
94.9669,-0.427856,0.335632,8.58185,-7.13469,78.2361,0.00478657,
94.9765,-0.441589,-0.155701,8.58124,-7.0848,78.2748,0.00718031,
94.9669,-0.405212,-0.599365,8.58124,-6.87311,78.2748,0.00718031,
94.9765,-0.302307,-0.93219,8.58154,-6.67655,78.2555,0.00478657,
94.9765,-0.167114,-1.10791,8.58185,-6.50115,78.2748,0.00957405,
94.9669,0.0483398,-1.10474,8.58154,-6.34692,78.2361,0.00718031,
94.9669,0.179016,-0.928284,8.58246,-6.20026,78.2941,0.00239283,
94.9669,0.311096,-0.6026,8.58215,-6.07324,78.2555,0.00718031,
94.9765,0.409912,-0.169312,8.58246,-5.95379,78.2748,0.00718031,
94.9765,0.424133,0.311157,8.58307,-5.84946,78.2555,0.00957405,
94.9573,0.402161,0.773682,8.58276,-5.75118,78.2555,0.00957405,
94.9669,0.326294,1.15155,8.58307,-5.66197,78.2748,0.00718031,
94.9573,0.191101,1.39026,8.58185,-5.58486,78.4874,0.0119678,
94.9861,0.0126953,1.45288,8.58276,-5.5153,78.642,0.00957405,
94.9669,-0.129517,1.32941,8.58276,-5.44575,78.7773,0.00957405,
94.9957,-0.317566,1.03394,8.58307,-5.38678,78.9899,0.00957405,
94.9765,-0.423767,0.613037,8.58368,-5.33386,79.0865,0.00718031,
94.9669,-0.461914,0.128357,8.58337,-5.28396,79.1832,0.00957405,
94.9861,-0.451477,-0.352112,8.58307,-5.24011,79.3378,0.00957405,
94.9765,-0.390564,-0.760803,8.58337,-5.2008,79.3958,0.00718031,
94.9765,-0.253906,-1.04431,8.58368,-5.163,79.4731,0.00239283,
94.9765,-0.131775,-1.16296,8.58368,-5.13125,79.589,0.00718031,
94.9957,0.0691528,-1.10413,8.58459,-4.95736,79.6277,0.00957405,
94.9861,0.22522,-0.87793,8.58368,-4.65042,79.6857,0.00718031,
94.9861,0.324219,-0.512817,8.58398,-4.3722,79.763,0.00718031,
94.9861,0.397766,-0.0580444,8.58398,-4.11667,79.8016,0.0119678,
94.9669,0.386475,0.421143,8.58398,-3.88835,79.8789,0.0119678,
94.9861,0.395264,0.862915,8.58429,-3.67667,79.9369,0.00957405,
94.9573,0.28772,1.20349,8.58398,-3.48918,79.9176,0.00957405,
94.9669,0.137207,1.3905,8.58429,-3.31832,79.9756,0.00957405,
94.9861,-0.0463257,1.39142,8.58429,-3.16409,80.0529,0.00478657,
94.9765,-0.202454,1.20624,8.58521,-3.02347,80.0722,0.00957405,
94.9765,-0.332825,0.863708,8.5849,-2.89343,80.0722,0.00718031,
94.9669,-0.448425,0.416565,8.58551,-2.77852,80.1109,0.0119678,
94.9765,-0.472595,-0.0744019,8.58612,-2.6757,80.1495,0.00718031,
94.9669,-0.444824,-0.542175,8.58551,-2.58044,80.1495,0.00718031,
94.9669,-0.355286,-0.922119,8.58551,-2.49577,80.1882,0.0119678,
94.9765,-0.219055,-1.16034,8.58643,-2.41865,80.1882,0.00718031,
94.9669,-0.0620117,-1.22552,8.58612,-2.34456,80.2268,0.00718031,
94.9765,0.14624,-1.1142,8.58612,-2.28257,80.2848,0.00718031,
94.9573,0.273254,-0.840271,8.58643,-2.2236,80.2462,0.00718031,
94.9765,0.34198,-0.438354,8.58704,-2.17068,80.2462,0.00957405,
94.9669,0.404602,0.0365601,8.58704,-2.11927,80.2268,0.00478657,
94.9669,0.396362,0.51593,8.58704,-2.08147,80.2848,0.00718031,
94.9765,0.352905,0.929871,8.58765,-1.77604,80.2848,0.0167553,
94.9861,0.228638,1.21844,8.58765,-1.50085,80.2462,0.00718031,
94.9765,0.0678101,1.33899,8.58826,-1.24834,80.3428,0.00957405,
94.9669,-0.0949097,1.2749,8.58856,-1.02153,80.3235,0.00718031,
94.9669,-0.270874,1.03143,8.58826,-0.812872,80.3041,0.00957405,
94.9861,-0.387085,0.646729,8.58826,-0.626892,80.2848,0.00478657,
94.9861,-0.44812,0.177551,8.58856,-0.456032,80.3041,0.00718031,
94.9573,-0.440125,-0.309204,8.58887,-0.303316,80.3041,0.00957405,
94.9861,-0.429321,-0.745605,8.58887,-0.165721,80.3428,0.00957405,
94.9669,-0.297913,-1.07452,8.58978,-0.0356862,80.3235,0.00718031,
94.9669,-0.183594,-1.2511,8.58948,0.0777165,80.3428,0.00478657,
94.9669,0.00799561,-1.25366,8.58978,0.182047,80.3235,0.00957405,
94.9861,0.193298,-1.08539,8.59039,0.274281,80.3621,0.00718031,
94.9669,0.30542,-0.765503,8.59039,0.361979,80.2848,0.00718031,
94.9765,0.37793,-0.333862,8.59039,0.434557,80.3814,0.0119678,
94.9478,0.415344,0.148315,8.59009,0.507135,80.3814,0.00957405,
94.9765,0.381348,0.612549,8.591,0.57064,80.3621,0.00718031,
94.9765,0.308533,0.99176,8.59161,0.620537,80.3814,0.00718031,
94.9669,0.199585,1.23273,8.591,0.677995,80.3814,0.0119678,
94.9669,0.0110474,1.29858,8.591,0.724868,80.4008,0.00957405,
94.9669,-0.142883,1.17877,8.59192,0.771741,80.4008,0.00957405,
94.9765,-0.285522,0.891724,8.59192,0.92748,80.3235,0.00957405,
94.9861,-0.389709,0.479614,8.59222,1.08322,80.3814,0.00718031,
94.9765,-0.466064,0.000244141,8.59222,1.22535,80.3621,0.00957405,
94.9765,-0.44397,-0.479187,8.59161,1.35841,80.3621,0.00957405,
94.9861,-0.383667,-0.890747,8.59222,1.47635,80.3428,0.00957405,
94.9861,-0.270203,-1.17609,8.59222,1.5837,80.3621,0.00718031,
94.9669,-0.14093,-1.29657,8.59222,1.68047,80.3235,0.00718031,
94.9765,0.0701294,-1.23932,8.59253,1.76061,80.3428,0.00957405,
94.9765,0.24469,-1.01239,8.59192,1.84226,80.3814,0.00957405,
94.9861,0.346863,-0.643799,8.59253,1.91484,80.3428,0.00957405,
94.9861,0.405273,-0.180603,8.59222,1.97835,80.3814,0.0119678,
94.9861,0.393555,0.306641,8.59283,2.03883,80.4008,0.00478657,
94.9957,0.40094,0.748657,8.59192,2.09024,80.3814,0.00239283,
94.9861,0.277344,1.08313,8.59253,2.14165,80.3621,0.00478657,
94.9669,0.137817,1.26465,8.59283,2.18247,80.3814,0.00957405,
94.9861,-0.0455933,1.26447,8.59283,2.22329,80.3621,0.00718031,
94.9957,-0.204773,1.08289,8.59253,2.25958,80.3428,0.00718031,
94.9861,-0.337341,0.746094,8.59283,2.29134,80.3814,0.00478657,
94.9573,-0.433777,0.30542,8.59253,2.32158,80.3428,0.00478657,
94.9861,-0.46106,-0.177673,8.59283,2.35031,80.3235,0.00957405,
94.9957,-0.43219,-0.636047,8.59283,2.37299,80.3814,0.00718031,
94.9861,-0.33374,-1.00818,8.59253,2.39567,80.3621,0.00239283,
94.9861,-0.235779,-1.24268,8.59222,2.41684,80.3235,0.00478657,
94.9957,-0.0522461,-1.30756,8.59314,2.43347,80.3621,0.00718031,
94.9957,0.13916,-1.1972,8.59283,2.4501,80.4008,0.00478657,
94.9669,0.277039,-0.924622,8.59253,2.46673,80.3621,0.00718031,
94.9957,0.37207,-0.523315,8.59283,2.48034,80.3814,0.00957405,
94.9669,0.418762,-0.0476685,8.59283,2.4879,80.3814,0.00718031,
94.9861,0.411011,0.433472,8.59283,2.50151,80.3814,0.00718031,
94.9669,0.350281,0.851074,8.59283,2.50907,80.3814,0.00957405,
94.9861,0.24054,1.14539,8.59344,2.51663,80.3814,0.00718031,
94.9765,0.101196,1.27393,8.59253,2.53175,80.3814,0.00957405,
94.9669,-0.067688,1.21588,8.59283,2.53477,80.3235,0.00718031,
94.9861,-0.231873,0.980225,8.59283,2.54233,80.4008,0.00718031,
94.9765,-0.354858,0.602722,8.59406,2.54838,80.3621,0.00957405,
94.9957,-0.436768,0.139038,8.59314,2.55141,80.3428,0.00957405,
94.9861,-0.442078,-0.346741,8.59314,2.55897,80.4008,0.00957405,
94.9861,-0.417664,-0.785095,8.59314,2.56502,80.3235,0.00478657,
94.9765,-0.29657,-1.11639,8.59314,2.56955,80.3621,0.00957405,
94.9957,-0.164124,-1.2948,8.59314,2.57409,80.3814,0.00478657,
94.9669,0.0334473,-1.29675,8.59406,2.57409,80.3428,0.00718031,
94.9861,0.206238,-1.12531,8.59344,2.58165,80.3814,0.00957405,
94.9957,0.314087,-0.802002,8.59344,2.55594,80.3814,0.00957405,
94.9669,0.378418,-0.368469,8.59283,2.45615,80.4008,0.00957405,
94.9669,0.412354,0.115479,8.59283,2.36694,80.3814,0.00718031,
94.9669,0.380981,0.580078,8.59314,2.28529,80.3621,0.00478657,
94.9957,0.310791,0.958862,8.59283,2.20969,80.3621,0.00957405,
94.9573,0.18988,1.19928,8.59314,2.14467,80.3235,0.00957405,
94.9669,0.0199585,1.26508,8.59314,2.08116,80.3428,0.00957405,
94.9669,-0.132935,1.146,8.59253,2.02975,80.3235,0.00718031,
94.9573,-0.310425,0.858459,8.59314,1.98137,80.3235,0.00718031,
94.9669,-0.407471,0.446533,8.59344,1.93601,80.3235,0.00718031,
94.9669,-0.444092,-0.0292358,8.59344,1.89367,80.3814,0.00957405,
94.9765,-0.457336,-0.501221,8.59283,1.85436,80.3814,0.00957405,
94.9861,-0.400208,-0.904358,8.59375,1.82412,80.3428,0.0119678,
94.9765,-0.257446,-1.18488,8.59375,1.79388,80.3428,0.0119678,
94.9669,-0.12384,-1.3053,8.59375,1.76515,80.3428,0.00718031,
94.9765,0.0836182,-1.25256,8.59436,1.74096,80.3621,0.0119678,
94.9573,0.222656,-1.03381,8.59406,1.71374,80.3814,0.00718031,
94.9669,0.348877,-0.6745,8.59375,1.69408,80.3814,0.00957405,
94.9669,0.400146,-0.215942,8.59497,1.67745,80.3621,0.00718031,
94.9669,0.413818,0.271118,8.59436,1.65931,80.3428,0.00957405,
94.9478,0.393066,0.716919,8.59497,1.64419,80.3814,0.00718031,
94.9765,0.28894,1.05682,8.59406,1.63058,80.3428,0.0167553,
94.9573,0.148438,1.24475,8.59497,1.51566,80.3428,0.00957405,
94.9573,-0.0446167,1.25281,8.59528,1.38412,80.3814,0.0119678,
94.9478,-0.200378,1.0791,8.59528,1.26315,80.3428,0.0119678,
94.9765,-0.334351,0.749207,8.59558,1.14975,80.3814,0.00478657,
95.0053,-0.413025,0.310974,8.59528,1.05147,80.3428,0.00718031,
94.9765,-0.443054,-0.173523,8.59528,0.956209,80.3621,0.00478657,
94.9861,-0.430969,-0.63385,8.59558,0.877583,80.3814,0.00718031,
94.9957,-0.329346,-1.00574,8.59589,0.805006,80.3621,0.00957405,
94.9861,-0.209656,-1.23956,8.59619,0.735452,80.3235,0.00957405,
95.0053,-0.0186157,-1.30286,8.5968,0.676483,80.4008,0.00478657,
94.9765,0.13324,-1.18933,8.5965,0.622049,80.3621,0.00718031,
94.9765,0.276184,-0.912415,8.59619,0.569128,80.3814,0.00957405,
94.9765,0.359009,-0.510132,8.5968,0.523767,80.3814,0.00957405,
